Turn Number,Game 1 Player 1,Game 1 Player 2,Game 2 Player 1,Game 2 Player 2,Game 3 Player 1,Game 3 Player 2,Game 4 Player 1,Game 4 Player 2,Game 5 Player 1,Game 5 Player 2,Game 6 Player 1,Game 6 Player 2,Game 7 Player 1,Game 7 Player 2,Game 8 Player 1,Game 8 Player 2,Game 9 Player 1,Game 9 Player 2,Game 10 Player 1,Game 10 Player 2,Game 11 Player 1,Game 11 Player 2,Game 12 Player 1,Game 12 Player 2,Game 13 Player 1,Game 13 Player 2,Game 14 Player 1,Game 14 Player 2,Game 15 Player 1,Game 15 Player 2,Game 16 Player 1,Game 16 Player 2,Game 17 Player 1,Game 17 Player 2,Game 18 Player 1,Game 18 Player 2,Game 19 Player 1,Game 19 Player 2,Game 20 Player 1,Game 20 Player 2,Game 21 Player 1,Game 21 Player 2,Game 22 Player 1,Game 22 Player 2,Game 23 Player 1,Game 23 Player 2,Game 24 Player 1,Game 24 Player 2,Game 25 Player 1,Game 25 Player 2,Game 26 Player 1,Game 26 Player 2,Game 27 Player 1,Game 27 Player 2,Game 28 Player 1,Game 28 Player 2,
Turn 1146,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 0, 52, 13, 39, 10, 42, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 52, 0, 52, 0, 0, 52, 
Turn 1147,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 12, 40, 10, 42, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 52, 0, 52, 0, 0, 52, 
Turn 1148,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 11, 41, 11, 41, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 52, 0, 52, 0, 0, 52, 
Turn 1149,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 10, 42, 12, 40, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 52, 0, 52, 0, 0, 52, 
Turn 1150,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 9, 43, 13, 39, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 52, 0, 52, 0, 0, 52, 
Turn 1151,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 9, 43, 12, 40, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 24, 28, 52, 0, 52, 0, 0, 52, 
Turn 1152,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 0, 52, 9, 43, 12, 40, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 52, 0, 52, 0, 0, 52, 
Turn 1153,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 10, 42, 12, 40, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 52, 0, 52, 0, 0, 52, 
Turn 1154,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 11, 41, 13, 39, 52, 0, 31, 21, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 21, 31, 52, 0, 52, 0, 0, 52, 
Turn 1155,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 12, 40, 12, 40, 52, 0, 32, 20, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 22, 30, 52, 0, 52, 0, 0, 52, 
Turn 1156,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 10, 42, 11, 41, 52, 0, 32, 20, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 23, 29, 52, 0, 52, 0, 0, 52, 
Turn 1157,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 0, 52, 10, 42, 8, 44, 52, 0, 32, 20, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 26, 26, 52, 0, 52, 0, 0, 52, 
Turn 1158,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 31, 21, 0, 52, 0, 52, 0, 52, 11, 41, 6, 46, 52, 0, 33, 19, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 27, 25, 52, 0, 52, 0, 0, 52, 
Turn 1159,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 0, 52, 12, 40, 6, 46, 52, 0, 32, 20, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 28, 24, 52, 0, 52, 0, 0, 52, 
Turn 1160,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 13, 39, 7, 45, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1161,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 0, 52, 14, 38, 8, 44, 52, 0, 30, 22, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1162,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 31, 21, 0, 52, 0, 52, 0, 52, 14, 38, 6, 46, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 31, 21, 52, 0, 52, 0, 0, 52, 
Turn 1163,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 0, 52, 14, 38, 6, 46, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 28, 24, 52, 0, 52, 0, 0, 52, 
Turn 1164,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 15, 37, 7, 45, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1165,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 14, 38, 6, 46, 52, 0, 26, 26, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 28, 24, 52, 0, 52, 0, 0, 52, 
Turn 1166,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 15, 37, 4, 48, 52, 0, 26, 26, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1167,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 12, 40, 4, 48, 52, 0, 26, 26, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 28, 24, 52, 0, 52, 0, 0, 52, 
Turn 1168,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 13, 39, 5, 47, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 27, 25, 52, 0, 52, 0, 0, 52, 
Turn 1169,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 11, 41, 5, 47, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 28, 24, 52, 0, 52, 0, 0, 52, 
Turn 1170,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 11, 41, 5, 47, 52, 0, 29, 23, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 27, 25, 52, 0, 52, 0, 0, 52, 
Turn 1171,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 12, 40, 6, 46, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1172,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 11, 41, 6, 46, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1173,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 12, 40, 6, 46, 52, 0, 28, 24, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1174,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 8, 44, 7, 45, 52, 0, 27, 25, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1175,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 8, 44, 6, 46, 52, 0, 26, 26, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1176,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 0, 52, 9, 43, 6, 46, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 31, 21, 52, 0, 52, 0, 0, 52, 
Turn 1177,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 6, 46, 6, 46, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1178,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 0, 52, 0, 52, 8, 44, 7, 45, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 31, 21, 52, 0, 52, 0, 0, 52, 
Turn 1179,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 8, 44, 6, 46, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1180,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 9, 43, 7, 45, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1181,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 10, 42, 0, 52, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1182,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 9, 43, 0, 52, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1183,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 9, 43, 0, 52, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1184,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 9, 43, 0, 52, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1185,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 10, 42, 0, 52, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1186,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 9, 43, 0, 52, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 31, 21, 52, 0, 52, 0, 0, 52, 
Turn 1187,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 0, 52, 0, 52, 8, 44, 0, 52, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1188,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 6, 46, 0, 52, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1189,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 6, 46, 0, 52, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 28, 24, 52, 0, 52, 0, 0, 52, 
Turn 1190,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 7, 45, 0, 52, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1191,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 6, 46, 0, 52, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1192,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 4, 48, 0, 52, 52, 0, 25, 27, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1193,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 4, 48, 0, 52, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 28, 24, 52, 0, 52, 0, 0, 52, 
Turn 1194,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 5, 47, 0, 52, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1195,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 0, 52, 0, 52, 5, 47, 0, 52, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1196,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 5, 47, 0, 52, 52, 0, 25, 27, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 29, 23, 52, 0, 52, 0, 0, 52, 
Turn 1197,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 0, 52, 6, 46, 0, 52, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1198,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 0, 52, 0, 52, 4, 48, 0, 52, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 31, 21, 52, 0, 52, 0, 0, 52, 
Turn 1199,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 0, 52, 4, 48, 0, 52, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 30, 22, 52, 0, 52, 0, 0, 52, 
Turn 1200,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 29, 23, 0, 52, 0, 52, 0, 52, 5, 47, 0, 52, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 31, 21, 52, 0, 52, 0, 0, 52, 
Turn 1201,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 30, 22, 0, 52, 0, 52, 0, 52, 3, 49, 0, 52, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 32, 20, 52, 0, 52, 0, 0, 52, 
Turn 1202,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 31, 21, 0, 52, 0, 52, 0, 52, 3, 49, 0, 52, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 33, 19, 52, 0, 52, 0, 0, 52, 
Turn 1203,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 31, 21, 0, 52, 0, 52, 0, 52, 4, 48, 0, 52, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 34, 18, 52, 0, 52, 0, 0, 52, 
Turn 1204,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 31, 21, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 35, 17, 52, 0, 52, 0, 0, 52, 
Turn 1205,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 32, 20, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 34, 18, 52, 0, 52, 0, 0, 52, 
Turn 1206,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 31, 21, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 25, 27, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 35, 17, 52, 0, 52, 0, 0, 52, 
Turn 1207,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 32, 20, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 26, 26, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 33, 19, 52, 0, 52, 0, 0, 52, 
Turn 1208,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 33, 19, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 25, 27, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 33, 19, 52, 0, 52, 0, 0, 52, 
Turn 1209,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 32, 20, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 24, 28, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 34, 18, 52, 0, 52, 0, 0, 52, 
Turn 1210,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 33, 19, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 23, 29, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 35, 17, 52, 0, 52, 0, 0, 52, 
Turn 1211,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 34, 18, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 22, 30, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 34, 18, 52, 0, 52, 0, 0, 52, 
Turn 1212,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 35, 17, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 21, 31, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 35, 17, 52, 0, 52, 0, 0, 52, 
Turn 1213,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 34, 18, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 36, 16, 52, 0, 52, 0, 0, 52, 
Turn 1214,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 36, 16, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 37, 15, 52, 0, 52, 0, 0, 52, 
Turn 1215,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 36, 16, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 36, 16, 52, 0, 52, 0, 0, 52, 
Turn 1216,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 37, 15, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 37, 15, 52, 0, 52, 0, 0, 52, 
Turn 1217,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 38, 14, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 37, 15, 52, 0, 52, 0, 0, 52, 
Turn 1218,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 41, 11, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 37, 15, 52, 0, 52, 0, 0, 52, 
Turn 1219,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 40, 12, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 18, 34, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 38, 14, 52, 0, 52, 0, 0, 52, 
Turn 1220,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 39, 13, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 17, 35, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 39, 13, 52, 0, 52, 0, 0, 52, 
Turn 1221,52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 38, 14, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 52, 0, 16, 36, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 0, 52, 40, 12, 52, 0, 52, 0, 0, 52, 
